,run0,wkt0,run1,wkt1,run2,wkt2,run3,wkt3,run4,wkt4,run5,wkt5,run6,wkt6,run7,wkt7,run8,wkt8,run9,wkt9,run10,wkt10,run11,wkt11,run12,wkt12,run13,wkt13,run14,wkt14,run15,wkt15,run16,wkt16,run17,wkt17,run18,wkt18,run19,wkt19,run20,wkt20
0,0,0,3,0,11,1,17,1,18,1,25,1,27,1,31,1,37,1,43,1,50,1,61,2,69,2,79,2,88,3,92,3,104,3,116,3,124,3,135,3,150,4
0,0,0,6,1,8,2,9,3,16,3,24,4,29,4,33,4,37,4,44,5,47,5,49,6,56,6,63,6,70,6,75,6,77,8,79,9,87,9,93,9,108,9
0,0,0,11,0,25,0,35,1,48,2,53,2,54,3,58,3,64,3,71,4,74,4,79,5,85,5,89,5,98,5,103,6,113,6,117,6,125,6,133,7,151,7
0,0,0,0,1,11,1,17,1,29,1,40,1,41,1,58,1,62,1,64,2,72,2,77,2,86,3,95,3,111,3,122,4,134,5,144,5,160,5,168,6,178,7
0,0,0,5,0,9,0,27,0,41,0,53,0,57,0,59,0,72,0,76,0,92,0,97,1,104,1,117,1,124,2,126,2,135,2,145,3,158,3,171,4,187,5
0,0,0,2,0,7,0,21,0,26,0,36,0,60,0,69,1,77,1,86,2,90,2,99,2,102,3,110,3,114,4,122,4,127,4,138,4,146,4,162,4,173,4
0,0,0,8,0,10,0,24,0,33,0,38,1,49,1,58,1,67,1,71,1,77,1,81,3,91,3,98,3,121,3,133,5,142,5,149,5,153,6,157,6,161,8
0,0,0,7,0,12,1,20,1,30,2,39,2,51,2,59,2,69,3,77,3,87,3,96,3,102,3,110,3,114,3,121,3,126,4,130,5,133,6,142,6,155,7
0,0,0,7,0,12,0,20,1,21,1,40,1,45,1,49,2,55,2,62,2,70,2,81,2,86,2,97,2,109,2,119,2,136,2,144,2,152,4,162,4,171,7
0,0,0,2,0,14,0,19,0,21,0,34,0,39,1,50,1,63,1,68,2,75,2,81,2,89,2,97,2,116,2,136,2,140,2,152,2,161,3,164,5,182,6
0,0,0,1,0,4,0,10,0,15,0,27,0,41,0,55,0,63,0,70,0,80,1,83,2,89,2,97,2,99,4,102,5,108,5,109,5,119,5,127,5,132,5
0,0,0,5,0,12,0,16,0,32,0,41,0,57,0,59,1,63,2,70,2,75,3,84,3,88,3,92,3,100,3,104,3,110,4,118,4,135,4,150,4,168,5
0,0,0,3,0,7,0,17,0,26,1,30,1,42,1,47,1,57,1,60,2,70,2,79,2,89,2,98,2,110,2,122,2,149,3,168,3,178,3,197,3,213,4
0,0,0,3,0,6,0,13,1,32,1,38,1,46,1,53,1,62,1,72,1,81,1,87,1,97,1,102,1,109,2,112,3,114,3,128,4,133,4,152,4,161,5
0,0,0,3,0,14,1,26,1,42,1,46,2,50,2,61,2,66,3,82,3,92,3,97,3,100,5,106,5,111,5,118,5,127,5,134,6,141,6,151,6,163,7
0,0,0,10,0,28,0,44,1,49,1,53,2,61,2,65,2,71,3,75,4,80,4,85,4,99,4,103,4,109,4,116,4,126,5,133,6,134,6,146,7,159,8
0,0,0,5,0,7,0,11,1,25,1,33,1,49,1,58,2,67,2,70,2,74,2,86,2,95,3,100,3,108,3,118,3,124,4,132,5,141,5,150,6,161,7
0,0,0,5,0,10,1,18,1,25,1,38,1,52,1,59,1,71,1,81,1,95,1,106,1,122,1,135,1,139,2,150,2,158,3,165,4,175,4,183,4,191,6
0,0,0,4,0,9,1,15,1,30,1,43,1,54,1,63,1,69,1,81,1,91,1,103,1,108,1,116,1,124,2,134,2,138,2,151,2,160,2,167,3,175,3
0,0,0,4,1,11,1,14,1,24,1,31,2,32,2,35,2,42,2,46,3,49,3,74,3,81,4,86,4,96,4,100,4,115,4,127,5,141,6,157,6,175,6
0,0,0,9,0,13,0,24,1,25,1,41,1,45,1,51,1,65,1,79,1,84,1,92,1,99,2,101,2,103,3,105,3,121,3,122,4,128,4,138,4,155,4
0,0,0,9,0,19,0,27,0,32,1,41,1,51,1,57,1,67,1,79,1,86,1,93,1,103,2,107,2,113,2,121,3,126,4,131,5,137,6,142,7,160,8
0,0,0,5,0,15,0,30,0,41,1,52,1,59,1,69,1,74,1,81,1,88,1,97,1,102,2,105,2,114,2,127,3,131,4,141,5,151,5,167,5,187,5
0,0,0,14,0,16,0,19,0,31,0,39,0,50,0,63,0,76,0,89,0,97,1,106,1,119,1,123,1,143,1,157,1,164,2,177,2,197,2,212,2,232,2
0,0,0,10,0,20,0,35,0,53,0,66,0,77,0,82,1,91,1,97,1,103,1,112,1,122,1,134,1,146,1,159,1,163,3,169,3,195,3,202,5,212,6
0,0,0,23,0,35,3,45,4,54,5,62,7,62,7,62,7,62,7,62,7,62,7,62,7,62,7,62,7,62,7,62,7,62,7,62,7,62,7,62,7,62,7
0,0,0,1,0,2,0,3,0,7,1,17,1,27,1,36,1,41,1,50,1,53,1,61,1,69,1,81,1,88,2,102,3,116,3,126,3,140,3,158,4,179,4
0,0,0,9,0,22,0,26,0,35,0,36,0,44,1,53,1,60,1,69,1,76,1,81,1,91,3,93,3,109,3,113,3,120,4,134,4,147,4,151,4,162,5
0,0,0,10,0,13,0,19,1,22,1,28,2,41,2,54,2,68,2,73,2,84,2,92,3,100,3,109,3,115,4,125,4,132,4,147,4,151,5,161,6,183,6
0,0,0,4,0,11,1,15,1,24,2,26,3,30,4,35,4,44,4,51,4,55,4,57,4,58,6,64,6,67,7,70,7,75,7,93,7,97,8,100,8,115,9
0,0,0,2,0,21,0,29,0,44,0,51,1,52,1,59,1,61,3,63,3,71,3,79,3,81,3,93,3,107,4,122,4,128,5,137,6,142,7,147,7,175,7
0,0,0,7,0,14,0,23,0,29,0,36,1,42,1,49,1,57,1,67,1,79,1,90,1,97,1,101,1,106,1,124,1,142,1,150,2,154,2,165,3,170,5
0,0,0,3,0,5,0,15,0,28,0,37,0,49,0,51,1,55,1,57,2,61,2,61,2,65,4,73,4,83,4,99,4,105,4,114,4,123,5,130,5,133,7
0,0,0,4,0,8,0,15,0,18,1,24,1,27,1,33,1,36,2,38,2,42,2,47,2,57,2,63,2,68,2,75,4,78,6,84,6,96,6,107,6,130,6
0,0,0,8,0,11,0,12,0,17,2,19,2,22,3,24,3,27,3,27,3,33,4,35,6,39,6,40,6,47,7,48,9,49,9,50,10,50,10,50,10,50,10
0,0,0,8,0,19,0,25,0,33,0,38,0,43,0,47,0,59,0,63,0,69,0,75,0,82,0,92,0,100,0,110,0,116,1,122,1,144,1,151,1,162,1
0,0,0,6,0,14,0,28,0,36,0,44,1,47,1,57,1,62,1,65,1,74,2,77,3,84,3,96,3,101,3,107,3,116,3,123,3,129,4,140,4,161,4
0,0,0,2,1,6,1,7,1,9,1,19,1,22,1,23,1,30,3,31,3,33,4,37,4,39,5,42,5,45,5,48,5,51,6,54,7,57,7,58,7,58,7
0,0,0,1,0,6,0,7,1,13,2,23,2,32,3,39,3,44,3,46,3,50,3,61,3,65,4,68,4,83,4,91,4,96,4,99,4,107,4,122,4,131,4
0,0,0,8,0,16,0,31,0,37,1,44,1,54,1,58,2,65,2,67,2,71,2,75,2,82,2,88,2,93,3,104,3,115,4,127,4,137,4,151,5,162,8
0,0,0,7,0,20,0,25,1,32,1,36,1,41,2,44,2,54,2,59,3,68,3,74,3,78,5,80,5,85,5,93,5,102,6,116,6,119,7,131,8,147,9
0,0,0,2,0,10,0,30,0,37,0,45,1,45,2,50,2,53,2,58,2,70,2,80,2,85,4,90,4,94,4,102,5,110,5,120,5,136,5,140,7,149,8
0,0,0,5,0,19,0,32,0,40,0,51,0,62,0,66,0,71,1,82,1,86,1,94,1,120,1,133,1,143,1,153,1,162,1,166,3,178,3,190,3,198,3
0,0,0,12,0,18,0,21,0,28,0,32,0,37,0,46,0,50,0,55,1,60,1,61,3,69,3,72,3,80,3,82,3,86,3,101,3,106,4,111,5,117,6
0,0,0,4,0,6,1,13,1,18,1,25,1,30,1,32,1,40,1,45,1,56,1,67,1,74,2,84,2,93,2,102,2,115,2,119,2,126,2,132,2,143,2
0,0,0,1,0,3,0,3,3,13,3,15,3,18,3,21,3,25,4,26,4,29,5,41,5,51,6,56,6,63,6,69,6,69,6,75,6,78,7,82,7,93,7
0,0,0,3,0,9,0,14,0,24,0,30,0,35,1,39,1,47,1,55,2,60,2,66,2,70,3,74,3,84,3,89,3,96,3,101,4,105,5,108,6,115,6
0,0,0,4,0,6,0,17,0,21,0,26,0,30,0,33,0,40,0,43,0,47,0,56,0,75,1,80,1,90,1,99,1,109,2,120,2,124,3,133,3,143,4
0,0,0,6,0,14,0,21,1,24,1,34,1,42,1,48,1,48,1,53,1,63,1,71,2,76,3,83,3,93,3,104,3,109,3,121,3,124,4,130,4,137,6
0,0,0,1,0,5,0,9,1,11,2,12,2,16,2,19,2,22,2,26,2,29,3,32,3,36,3,48,3,55,3,63,4,71,5,74,5,77,5,87,5,100,5
0,0,0,2,0,3,0,5,0,8,0,10,0,15,1,20,1,25,1,28,3,35,4,38,4,50,4,53,4,54,4,61,4,67,7,69,8,73,8,73,8,74,8
0,0,0,3,0,8,0,9,0,12,0,18,0,29,0,33,0,44,0,50,0,59,0,65,0,71,1,83,1,94,1,105,1,115,1,125,1,131,1,137,2,145,2
0,0,0,6,0,14,0,17,1,18,1,19,1,21,2,23,4,24,5,25,7,25,8,30,8,35,10,35,10,35,10,35,10,35,10,35,10,35,10,35,10,35,10
0,0,0,2,0,8,0,12,0,13,0,14,1,22,1,24,1,32,1,40,1,47,1,56,1,63,1,75,1,80,1,81,2,86,3,89,4,98,4,106,4,114,5
0,0,0,11,1,14,1,21,1,27,1,29,1,34,1,41,1,44,1,47,1,48,1,52,1,68,1,82,1,87,2,100,2,108,2,115,2,130,2,137,3,144,4
0,0,0,4,0,5,1,7,1,13,2,14,2,20,2,21,3,29,3,36,4,45,4,54,4,59,5,63,5,68,6,72,6,76,6,81,6,87,6,93,6,101,6
0,0,0,1,0,5,0,6,0,10,0,18,0,20,1,21,2,24,4,25,4,26,5,30,5,34,6,37,6,40,6,42,6,46,6,49,6,53,6,63,6,69,7
0,0,0,2,0,7,1,8,2,11,2,13,2,15,3,18,4,20,5,22,6,22,8,23,9,23,10,23,10,23,10,23,10,23,10,23,10,23,10,23,10,23,10
0,0,0,4,0,4,1,11,1,16,1,22,1,25,2,26,2,27,3,30,3,34,3,39,4,39,5,42,5,46,5,47,6,54,6,57,8,58,10,58,10,58,10
0,0,0,5,1,12,2,16,3,19,3,21,3,32,4,36,4,44,4,49,4,56,4,63,4,67,6,71,6,77,6,85,8,92,8,98,8,106,8,113,9,118,9
0,0,0,2,0,9,1,10,2,12,2,12,3,14,3,15,5,16,6,19,6,20,6,24,7,25,9,25,9,25,9,26,9,29,9,31,9,37,9,37,9,37,10
0,0,0,2,0,5,1,10,1,13,1,18,1,22,2,23,3,25,4,28,4,33,4,36,4,46,4,49,4,50,5,57,6,57,7,61,9,64,9,69,9,69,10
0,0,0,1,1,4,1,11,1,20,1,27,2,30,2,36,2,43,2,46,3,51,3,54,5,54,7,57,7,59,7,62,7,65,8,70,8,76,8,80,8,94,9
0,0,0,5,0,6,0,6,1,9,2,13,2,14,2,21,2,23,2,25,2,32,2,33,2,36,3,40,3,47,3,49,5,53,5,55,6,64,6,73,6,82,6
0,0,0,11,0,23,0,33,0,43,0,52,0,64,0,77,1,81,1,86,2,94,2,109,2,116,2,136,2,145,2,164,2,172,2,182,2,196,2,208,3,217,4
0,0,0,1,1,9,1,16,1,18,1,18,2,22,2,27,2,30,2,38,2,38,3,44,3,45,5,49,5,50,5,51,6,57,6,62,6,67,7,74,7,84,8
0,0,0,5,0,16,0,20,0,40,0,54,0,60,1,64,1,74,1,83,1,88,1,103,1,118,1,133,1,144,1,152,1,166,1,171,2,187,2,215,2,226,2
0,0,0,9,0,20,0,22,0,31,0,52,0,57,0,65,0,80,0,87,0,112,0,123,1,128,1,143,1,165,1,178,1,185,1,198,1,216,1,223,1,233,2
0,0,0,4,0,6,1,9,1,21,1,28,1,36,2,41,2,49,2,54,3,65,4,75,5,77,6,82,6,89,6,93,7,97,8,107,8,110,9,117,10,117,10
0,0,0,3,1,10,1,21,1,31,1,34,2,41,2,47,2,51,2,59,2,65,2,71,2,76,3,85,3,98,3,104,4,110,4,111,5,118,5,132,6,142,6
0,0,0,3,0,14,0,22,0,25,1,29,2,32,2,38,2,43,2,56,2,62,3,69,3,73,4,78,4,83,4,97,4,106,5,114,5,120,5,142,5,150,6
0,0,0,3,0,9,0,15,2,18,2,22,3,34,3,41,3,48,3,54,3,59,4,63,4,69,5,79,5,86,5,89,6,92,6,96,8,104,8,105,8,106,8
0,0,0,4,1,9,1,13,2,22,2,29,2,37,2,41,3,45,3,55,3,59,4,62,4,71,4,81,4,95,4,105,4,109,4,121,4,136,5,140,7,147,7
0,0,0,4,0,12,0,14,0,25,0,26,1,29,1,32,1,36,2,39,3,41,3,53,3,62,3,69,3,82,3,90,3,99,3,115,3,123,3,136,3,156,4
0,0,0,15,0,16,1,16,2,20,2,29,2,35,2,38,2,46,2,48,2,58,3,61,3,73,3,78,3,82,6,83,8,84,8,90,8,95,8,99,8,103,9
0,0,0,6,0,18,0,24,0,32,0,34,0,39,1,44,1,48,1,56,1,62,2,72,2,76,3,80,3,82,3,85,4,91,4,99,4,103,6,108,6,123,6
0,0,0,0,1,8,1,13,1,24,1,37,1,49,1,55,1,62,1,68,2,82,2,97,2,105,2,116,2,131,2,139,2,144,3,153,4,162,4,164,4,173,5
0,0,0,2,1,9,1,12,1,16,2,27,2,30,2,35,2,40,2,53,2,54,3,64,3,78,4,80,4,88,4,92,4,96,5,107,5,117,5,123,6,132,7
0,0,0,5,1,13,1,17,1,21,1,29,1,35,1,47,1,52,1,58,2,65,2,77,2,86,2,96,2,104,2,108,3,109,4,114,4,127,5,136,5,155,6
0,0,0,4,0,12,0,19,1,24,1,25,1,31,1,39,1,43,1,51,1,56,1,61,1,63,1,72,1,82,1,88,2,99,2,102,3,105,3,108,5,113,6
0,0,0,5,0,11,1,18,1,28,1,35,2,41,3,50,4,52,4,56,4,57,4,61,4,67,4,71,4,81,4,87,4,92,4,96,4,106,4,108,5,116,6
0,0,0,1,1,5,1,21,1,30,1,35,1,38,2,39,3,39,3,41,3,42,3,45,3,50,3,58,3,61,5,64,6,69,6,76,6,80,6,86,7,91,7
0,0,0,12,0,15,1,19,2,25,2,31,2,41,2,45,2,55,2,62,2,73,2,83,2,90,3,96,3,103,4,107,4,111,5,123,5,126,5,135,6,142,7
0,0,0,6,1,12,2,17,2,20,2,24,2,32,2,36,2,43,2,47,2,51,2,58,3,63,3,70,3,79,3,87,3,102,3,106,4,123,4,135,5,141,5
0,0,0,7,0,14,0,21,1,28,2,37,2,43,2,46,3,47,3,54,4,68,4,82,4,93,4,104,4,111,4,115,5,132,5,140,6,145,6,153,6,167,7
0,0,0,7,0,10,0,14,0,15,1,20,1,35,1,39,1,43,1,50,1,66,1,73,2,81,4,86,4,91,4,94,4,101,5,108,5,108,6,110,8,119,10
0,0,0,4,0,5,0,12,0,14,0,25,0,30,1,39,1,41,3,55,3,59,4,62,4,65,4,70,4,75,4,78,4,86,4,89,6,98,6,107,6,113,6
0,0,0,8,1,11,1,15,2,24,2,27,2,30,2,31,2,37,2,42,2,43,2,47,2,56,3,62,3,70,3,73,4,92,4,110,4,121,5,130,5,145,6
0,0,0,2,0,4,0,5,0,6,1,12,1,20,1,30,1,38,1,41,1,52,1,54,2,59,2,61,2,74,2,85,2,92,2,109,2,122,2,130,3,139,4
0,0,0,8,0,13,0,28,0,37,1,40,1,43,1,45,1,55,1,66,1,72,2,79,2,83,2,101,2,110,2,118,2,119,4,125,5,132,5,141,6,157,6
0,0,0,1,0,11,0,15,0,18,0,26,1,36,1,43,1,55,1,61,1,68,1,71,1,87,1,91,1,100,1,122,1,138,1,153,1,160,1,173,1,188,1
0,0,0,1,0,8,0,19,0,28,0,33,0,38,0,44,0,52,1,56,1,74,2,76,2,80,3,83,3,89,4,95,4,102,4,108,5,112,7,114,8,117,10
0,0,0,2,0,7,0,17,0,20,0,26,0,35,0,45,0,55,0,59,1,66,1,76,2,88,4,96,4,100,4,106,4,114,4,116,6,126,6,133,6,141,7
0,0,0,6,1,16,1,29,1,36,2,39,3,43,3,46,3,52,3,64,3,77,3,81,3,94,5,97,5,99,6,104,6,110,6,114,7,118,8,125,8,131,9
0,0,0,9,0,17,0,30,0,38,0,49,0,54,0,59,0,65,0,70,0,76,2,85,2,88,4,94,4,101,5,108,6,110,7,113,8,115,8,121,9,121,10
0,0,0,6,0,20,0,31,0,36,0,39,1,47,1,56,1,58,2,69,2,74,2,87,2,97,2,102,2,117,2,121,2,131,3,139,4,146,4,155,5,160,5
0,0,0,1,0,4,0,8,0,21,1,22,2,26,2,31,3,37,3,46,3,55,4,60,4,65,6,69,6,72,6,75,6,81,7,86,8,91,9,94,9,99,10
0,0,0,4,1,8,1,17,2,20,2,33,2,38,2,43,3,48,4,50,5,54,5,61,5,69,5,76,5,80,5,84,5,91,5,95,5,109,5,115,5,134,5
0,0,0,3,0,6,0,16,1,20,1,27,2,29,2,31,2,39,2,48,2,56,2,62,3,71,4,74,4,76,5,91,5,95,6,95,6,95,6,95,6,95,6
0,0,0,3,1,13,1,19,2,29,2,33,2,46,2,49,3,53,3,60,3,65,3,77,3,86,3,91,3,97,4,104,5,113,5,119,5,131,5,136,6,149,6
0,0,0,2,0,4,0,5,1,7,2,16,2,24,2,33,2,40,2,46,2,50,3,52,4,55,4,68,4,71,5,77,5,84,5,90,6,98,6,104,8,109,8
0,0,0,4,0,19,0,28,0,48,0,54,1,68,1,77,1,84,1,97,1,105,1,111,2,113,3,118,3,128,3,135,3,148,4,160,4,169,4,172,5,177,8
0,0,0,11,0,17,0,33,0,52,0,60,0,64,0,77,0,86,1,90,2,100,2,112,2,116,3,129,3,141,3,164,3,174,3,179,4,195,4,210,5,222,6
0,0,0,9,1,20,1,30,1,41,1,58,1,70,1,78,1,83,1,90,2,99,2,106,2,116,4,125,4,131,4,147,4,155,4,159,4,169,5,178,6,196,6
0,0,0,4,0,18,0,30,0,40,0,46,0,59,0,62,1,70,1,78,1,81,1,88,2,95,2,100,2,113,2,122,3,127,3,138,3,142,3,147,4,158,4
0,0,0,9,0,15,0,32,0,50,0,63,0,75,0,84,0,93,0,102,0,114,0,119,0,121,2,125,2,135,2,145,2,151,3,159,4,165,4,173,5,193,5
0,0,0,3,0,7,1,15,1,17,1,28,1,30,1,35,1,37,2,42,2,46,2,57,2,60,2,72,2,88,3,92,3,102,3,103,6,108,6,110,6,113,8
0,0,0,1,0,7,0,20,0,26,0,40,0,46,1,49,1,55,2,62,2,65,2,69,2,73,3,86,3,96,3,98,3,101,4,108,6,114,6,122,7,130,7
0,0,0,4,0,19,0,24,0,28,0,31,1,36,2,46,2,50,5,59,5,63,5,68,5,74,6,77,6,80,6,85,6,90,6,96,6,110,6,114,7,127,7
0,0,0,5,0,21,0,37,1,46,1,57,1,65,1,69,1,72,1,80,1,83,1,90,1,93,2,105,2,110,4,120,4,122,5,131,5,139,6,145,6,153,6
0,0,0,6,0,11,0,24,0,31,1,32,1,39,1,45,1,55,1,64,1,78,1,87,1,90,3,98,3,105,3,110,3,122,3,126,3,129,4,133,5,149,5
0,0,0,5,0,22,0,24,1,35,1,41,1,54,1,62,1,66,2,73,3,76,3,79,3,87,5,93,5,97,5,99,6,104,6,109,6,118,6,127,6,134,9
0,0,0,10,1,12,1,18,1,22,1,29,1,35,1,44,2,51,2,60,2,69,2,73,3,75,3,83,3,85,3,95,4,102,5,110,5,118,5,132,6,148,6
0,0,0,6,0,20,0,24,0,31,0,41,0,54,0,59,0,64,1,69,1,78,1,86,2,97,4,103,4,106,4,112,4,123,4,136,5,140,5,144,6,153,6
0,0,0,3,0,3,1,13,1,25,1,34,1,41,2,49,2,54,2,59,2,71,2,87,2,94,3,97,3,109,3,129,3,139,3,144,5,157,5,163,5,174,5
0,0,0,13,0,21,1,27,1,46,1,57,1,66,2,70,2,82,2,91,2,101,2,107,3,120,3,132,3,141,3,144,3,155,3,172,3,178,5,190,5,207,5
0,0,0,12,0,19,0,24,0,28,1,37,1,42,1,45,1,58,2,84,2,93,2,104,3,112,3,119,3,128,4,132,4,144,4,150,5,156,5,164,6,170,7
0,0,0,5,0,14,0,30,0,44,0,58,0,72,0,81,0,102,0,107,0,116,0,132,0,136,2,142,2,151,2,173,2,176,2,187,2,204,2,231,2,240,3
0,0,0,3,0,18,0,24,1,26,1,43,1,53,1,59,2,70,2,85,2,96,3,98,4,110,4,118,4,122,5,128,5,138,5,149,5,151,7,166,7,176,8
0,0,0,9,0,19,0,34,0,40,1,47,2,52,2,67,2,70,3,73,3,84,3,96,3,101,3,118,3,133,3,136,4,147,4,155,4,163,5,171,6,180,7
0,0,0,5,0,11,0,16,0,18,1,31,1,48,1,57,1,61,2,73,2,88,2,108,2,120,2,129,2,149,2,156,2,165,2,193,2,208,2,233,2,241,3
0,0,0,17,0,37,0,55,0,70,0,83,0,88,1,95,2,110,2,120,2,136,3,146,5,146,5,146,5,146,5,146,5,146,5,146,5,146,5,146,5,146,5
0,0,0,7,0,19,0,26,0,44,0,52,0,68,0,73,0,81,1,84,1,91,1,102,1,116,3,121,3,130,3,143,3,165,3,178,4,182,5,191,5,203,5
0,0,0,13,0,18,0,23,0,32,0,39,0,48,1,58,1,63,1,69,2,73,2,76,3,79,4,84,4,90,4,94,4,109,4,115,4,118,4,123,4,132,5
0,0,0,4,0,17,0,26,0,34,0,42,0,69,0,77,0,82,0,89,1,92,1,96,3,99,3,106,3,114,3,127,3,131,3,142,4,151,4,161,5,179,5
0,0,0,7,0,22,1,35,1,40,1,50,2,51,2,55,3,69,3,78,4,83,4,87,5,88,6,97,6,104,6,112,6,125,6,138,7,144,8,154,8,165,8
0,0,0,8,0,10,1,25,1,34,1,44,1,53,1,55,1,62,1,69,1,84,1,94,1,101,2,104,2,106,2,117,2,131,2,140,3,143,3,148,4,163,4
0,0,0,7,0,17,0,28,0,32,0,37,1,40,1,42,1,48,1,54,1,56,1,66,1,73,2,78,2,84,2,88,4,95,4,105,5,109,5,112,6,116,7
0,0,0,3,0,8,1,9,1,15,1,20,1,35,1,39,2,48,3,49,3,58,3,70,3,83,3,92,3,94,5,102,5,104,6,107,7,112,8,117,8,119,10
0,0,0,2,0,12,0,25,0,31,0,34,0,35,1,38,1,50,1,55,1,67,1,77,1,89,2,97,2,105,2,111,3,122,3,131,4,140,4,147,5,153,5
0,0,0,8,0,10,0,27,0,30,1,41,1,47,1,51,1,54,1,61,1,66,1,79,1,92,1,115,1,122,1,128,1,136,1,144,1,154,1,161,1,171,2
0,0,0,6,1,14,1,19,1,38,1,55,1,70,1,78,1,87,2,91,3,96,4,101,4,108,4,120,4,128,4,137,4,140,5,158,5,166,5,184,5,199,6
0,0,0,11,0,18,1,25,1,33,1,44,2,55,3,59,3,65,3,75,3,82,3,89,3,99,5,102,5,111,5,120,6,122,7,127,7,132,7,146,7,152,8
0,0,0,6,1,8,2,20,2,22,2,28,4,33,5,34,5,37,5,43,5,45,5,45,5,54,5,63,5,65,5,70,6,70,7,78,7,88,7,95,8,95,9
0,0,0,6,0,9,0,21,0,34,0,39,0,52,0,61,0,68,1,72,1,77,1,87,1,98,1,111,1,117,2,126,2,130,3,135,4,141,4,147,5,167,5
0,0,0,4,0,5,0,11,0,12,0,17,0,18,0,20,1,27,1,33,1,34,1,37,2,42,2,51,2,54,2,56,2,59,3,71,3,75,4,84,4,91,6
0,0,0,6,0,9,0,15,1,17,1,20,1,24,1,24,3,31,4,35,6,42,6,52,6,58,6,65,6,73,6,78,6,89,6,94,6,105,6,107,8,113,9
0,0,0,2,0,5,1,9,1,15,1,22,1,26,1,34,1,41,2,45,3,50,3,53,4,62,5,68,5,69,5,74,5,79,6,86,6,99,7,105,7,118,7
0,0,0,7,0,10,0,22,0,26,1,31,2,44,2,52,2,61,2,68,3,79,3,83,3,92,3,105,3,118,3,131,3,132,5,136,6,142,7,151,7,158,9
0,0,0,7,0,11,0,17,0,23,0,28,0,36,0,47,1,53,1,58,1,68,1,72,2,75,3,81,3,87,3,93,4,99,4,109,5,115,5,119,5,123,8
0,0,0,8,0,14,0,32,0,38,1,42,1,50,1,57,1,65,1,69,1,92,1,96,1,110,1,120,1,133,1,143,1,151,1,164,1,176,1,189,2,196,3
0,0,0,6,0,23,0,27,0,29,0,30,2,32,3,35,4,41,4,45,4,58,4,66,4,72,6,79,6,83,7,85,7,87,8,89,8,91,8,96,10,96,10
0,0,0,7,1,20,1,25,1,35,1,37,1,46,1,53,1,65,1,79,1,90,1,95,1,110,1,120,1,127,1,135,1,150,2,153,3,154,5,159,6,168,8
0,0,0,11,0,20,1,35,1,41,1,47,2,55,2,60,2,63,3,69,4,78,4,81,4,90,4,108,4,119,4,128,4,136,4,140,5,141,5,157,5,169,5
0,0,0,6,0,13,0,22,0,25,0,33,0,35,1,43,2,46,3,49,4,57,4,64,4,68,4,71,4,77,5,82,5,86,6,86,6,86,6,86,6,86,6
0,0,0,7,0,12,0,14,1,18,1,20,2,26,3,30,3,38,3,43,3,54,4,54,4,54,4,54,4,54,4,54,4,54,4,54,4,54,4,54,4,54,4
0,0,0,8,0,12,1,13,1,15,1,21,1,24,2,32,2,36,2,38,2,50,2,53,2,58,2,65,2,72,3,76,3,80,5,86,5,92,5,97,6,105,6
0,0,0,5,0,9,1,14,1,24,1,34,1,39,1,43,1,47,2,54,2,57,3,59,4,62,4,63,4,71,4,79,4,90,4,94,5,104,6,115,6,123,7
0,0,0,6,1,12,1,23,1,29,1,32,1,35,1,38,2,44,2,45,3,51,3,57,3,63,3,69,3,75,3,78,4,84,7,87,8,87,8,87,8,87,8
0,0,0,7,0,19,0,25,0,46,0,58,1,68,1,80,2,87,2,93,2,99,2,100,3,104,3,110,3,113,3,115,3,119,3,125,4,133,4,141,4,148,4
0,0,0,2,1,8,1,15,1,20,1,30,2,40,2,41,2,51,2,54,2,59,3,66,3,68,3,71,3,81,3,94,4,105,5,114,5,119,6,130,6,133,8
0,0,0,5,0,19,0,26,0,26,0,34,0,38,0,52,1,58,1,72,1,83,1,97,1,104,2,110,2,120,2,128,2,144,2,153,3,169,3,175,6,186,7
0,0,0,4,0,6,0,15,1,20,1,27,1,34,1,38,1,47,2,59,2,64,2,76,2,87,3,89,3,94,3,109,3,116,4,134,4,149,5,158,7,162,10
0,0,0,3,0,9,0,11,0,19,0,35,0,49,1,52,1,57,1,61,2,67,2,68,3,75,3,81,3,89,4,92,4,97,4,106,4,109,5,117,7,122,10
0,0,0,8,0,15,0,32,0,39,1,49,1,63,1,70,1,85,1,93,1,97,1,106,1,112,4,119,4,131,4,134,4,138,4,155,4,170,4,185,5,197,7
0,0,0,3,0,5,1,5,2,12,2,23,2,28,2,30,3,34,3,38,3,46,4,50,4,57,5,62,5,66,5,70,6,78,7,86,8,89,9,92,10,92,10
0,0,0,6,0,12,1,17,1,32,1,37,1,46,3,55,3,58,3,64,5,71,5,76,5,80,5,88,5,94,6,96,7,102,7,106,8,111,8,124,9,141,9
0,0,0,8,1,15,1,25,1,35,1,44,1,53,2,62,2,69,2,80,2,83,2,92,2,106,3,109,3,112,4,117,4,121,5,134,5,140,7,144,9,144,10
0,0,0,1,0,11,1,14,1,20,1,34,1,45,1,57,1,75,1,89,1,96,1,101,2,109,2,122,2,132,2,138,2,145,2,164,2,174,4,185,5,191,6
0,0,0,0,1,13,1,21,1,30,2,35,2,42,2,47,2,55,2,63,3,72,3,77,3,80,4,90,4,97,4,102,4,110,4,117,5,123,5,131,7,136,9
