,run0,wkt0,run1,wkt1,run2,wkt2,run3,wkt3,run4,wkt4,run5,wkt5,run6,wkt6,run7,wkt7,run8,wkt8,run9,wkt9,run10,wkt10,run11,wkt11,run12,wkt12,run13,wkt13,run14,wkt14,run15,wkt15,run16,wkt16,run17,wkt17,run18,wkt18,run19,wkt19,run20,wkt20,target,chased
0,0,0,6,2,7,2,12,2,17,3,23,3,32,4,39,4,46,4,53,4,57,4,66,4,70,4,83,4,86,5,92,5,105,5,113,6,126,6,136,7,160,8,162,0
0,0,0,3,0,15,0,22,0,37,0,45,0,59,0,67,0,73,1,78,2,81,2,93,2,108,2,120,2,132,2,142,2,151,2,162,3,175,4,186,4,193,4,192,1
0,0,0,0,0,2,0,8,1,16,1,27,1,49,1,58,1,68,1,73,1,80,2,85,2,104,2,109,2,125,2,135,2,150,2,160,2,163,3,167,3,176,4,176,1
0,0,0,5,0,17,0,30,0,36,0,53,0,55,1,63,2,65,3,67,3,78,3,85,4,96,5,99,5,109,5,122,5,130,6,145,6,158,6,167,7,177,7,176,1
0,0,0,9,1,11,1,22,1,34,2,35,3,40,3,43,3,47,4,53,4,60,5,64,5,66,6,70,6,80,6,88,6,99,7,103,8,109,10,109,10,109,10,156,0
0,0,0,4,0,8,0,18,0,34,0,40,0,60,0,67,0,74,0,78,0,79,1,89,1,100,2,114,2,120,2,132,2,137,2,148,3,152,3,157,3,161,3,161,1
0,0,0,10,0,20,0,35,0,45,0,56,0,64,1,67,1,71,2,82,2,90,2,101,2,107,5,111,5,115,5,126,5,136,5,152,5,158,5,162,6,171,7,188,0
0,0,0,9,0,13,1,20,1,21,2,29,2,41,2,46,3,52,3,60,4,78,4,92,4,108,4,121,4,133,5,140,5,160,5,174,5,185,6,190,6,198,7,233,0
0,0,0,7,0,11,0,21,1,34,1,40,1,44,1,55,1,63,1,71,2,81,2,96,3,101,5,107,5,120,5,123,5,135,5,145,5,157,5,165,6,167,8,213,0
0,0,0,10,0,22,0,40,0,41,1,41,1,41,1,41,1,41,1,41,1,41,1,41,1,41,1,41,1,41,1,41,1,41,1,41,1,41,1,41,1,41,1,63,0
0,0,0,8,1,12,1,21,1,34,1,49,1,59,2,65,3,67,4,75,4,80,4,83,6,85,8,86,8,89,8,92,8,99,9,99,10,99,10,99,10,99,10,180,0
0,0,0,7,0,13,0,30,0,40,1,57,1,59,2,65,2,70,3,75,3,80,3,86,3,93,3,97,3,102,4,106,5,115,5,122,5,134,5,146,5,162,6,163,0
0,0,0,3,0,13,0,20,0,35,0,47,0,62,1,69,1,73,1,90,1,98,1,102,2,110,2,128,2,145,2,151,3,157,3,166,3,185,3,185,3,185,3,184,1
0,0,0,6,0,15,0,28,0,28,2,29,2,46,2,60,2,63,3,64,3,70,3,75,3,77,3,81,3,84,4,100,4,115,5,121,5,121,5,121,5,121,5,116,1
0,0,0,6,1,19,2,20,3,35,3,45,3,49,3,56,3,61,3,72,3,77,3,92,3,102,3,115,3,121,3,130,3,146,3,151,3,165,4,170,6,178,6,176,1
0,0,0,6,0,24,0,33,0,57,0,60,0,68,0,85,0,90,0,100,0,106,0,113,2,117,3,126,3,138,3,151,3,163,3,166,4,173,4,173,4,173,4,171,1
0,0,0,9,0,13,0,18,0,39,0,45,0,46,0,55,1,63,1,69,1,76,1,88,1,91,1,96,1,108,1,121,1,128,1,134,1,134,1,134,1,134,1,134,1
0,0,0,9,0,15,0,29,0,30,1,46,1,48,2,68,2,73,2,90,2,99,2,106,3,111,3,118,3,121,4,128,4,135,4,135,4,135,4,135,4,135,4,131,1
0,0,0,7,1,15,2,21,2,29,3,38,3,47,3,51,3,51,3,51,3,51,3,51,3,51,3,51,3,51,3,51,3,51,3,51,3,51,3,51,3,51,3,51,1
0,0,0,6,0,11,1,12,2,14,3,19,3,29,3,32,4,39,4,47,4,50,4,53,4,61,4,67,4,69,6,72,7,73,9,75,9,76,9,76,10,76,10,163,0
0,0,0,0,0,1,0,2,1,2,1,7,2,14,2,17,2,23,2,27,2,30,3,39,3,43,5,47,5,51,5,52,5,60,6,63,7,67,7,73,9,73,10,162,0
0,0,0,4,0,13,0,25,0,31,0,34,1,43,1,57,1,59,1,59,1,59,1,59,1,59,1,59,1,59,1,59,1,59,1,59,1,59,1,59,1,59,1,59,1
0,0,0,8,1,15,1,20,1,22,2,33,2,44,2,48,2,54,2,59,2,69,2,80,2,85,2,92,2,101,4,108,4,116,4,125,4,126,4,132,4,132,4,132,1
0,0,0,10,0,12,0,25,0,32,0,49,0,55,0,57,0,70,1,77,1,83,1,87,3,97,3,99,3,111,3,111,5,121,5,129,5,151,5,158,7,165,8,163,1
0,0,0,1,0,4,0,13,0,16,0,27,0,42,0,48,0,64,0,72,0,81,0,83,1,108,2,111,2,115,2,119,2,127,3,135,3,144,3,151,4,151,4,148,1
0,0,0,7,0,12,0,19,0,33,1,38,1,53,1,57,1,60,1,70,1,72,2,73,3,79,4,82,4,85,4,88,4,108,4,112,4,132,4,141,5,148,7,150,0
0,0,0,0,1,3,1,5,2,6,2,8,3,12,3,14,3,16,3,16,4,16,4,16,5,22,5,24,5,24,5,27,6,29,7,29,8,33,8,34,8,35,9,199,0
0,0,0,4,0,8,0,14,0,17,1,20,1,21,2,27,2,27,2,31,4,38,4,40,6,45,7,54,7,54,7,55,7,57,7,69,7,74,7,76,8,78,10,118,0
0,0,0,2,0,8,0,15,0,15,0,18,2,19,3,21,3,24,3,27,3,28,4,30,5,31,6,40,6,45,6,45,8,52,8,53,10,53,10,53,10,53,10,144,0
0,0,0,3,1,5,1,6,1,11,1,14,1,17,1,19,1,24,2,30,2,37,2,40,2,43,2,50,2,57,2,69,2,78,2,87,2,91,2,94,2,94,2,94,1
0,0,0,0,0,2,1,7,1,11,1,17,1,19,1,30,2,40,2,48,3,53,4,54,4,54,6,63,6,64,6,73,6,78,6,92,6,93,7,97,8,101,9,116,0
0,0,0,1,1,1,2,6,2,6,3,10,4,10,4,10,5,13,5,17,6,17,6,21,6,21,7,21,7,21,8,27,8,31,8,39,8,46,8,49,8,51,8,144,0
0,0,0,2,0,6,0,14,1,23,1,28,2,38,2,45,3,56,3,64,3,71,4,73,5,78,5,88,5,95,6,101,6,111,7,118,7,124,7,133,8,138,9,138,1
0,0,0,2,0,2,0,5,0,10,0,14,0,16,0,21,0,25,0,38,0,46,0,52,1,60,1,66,1,71,1,73,2,78,2,84,2,87,3,94,3,96,7,101,0
0,0,0,9,0,15,0,29,0,34,0,37,0,43,0,49,0,52,0,56,0,64,0,68,0,74,0,75,0,75,0,75,0,75,0,75,0,75,0,75,0,75,0,75,1
0,0,0,3,0,6,1,7,1,9,3,10,3,16,3,21,3,24,3,30,3,33,3,39,4,40,4,44,4,45,5,48,6,51,7,54,7,58,7,59,8,63,8,146,0
0,0,0,8,0,16,0,27,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,1
0,0,0,7,0,9,0,13,1,15,2,20,3,23,3,25,3,27,3,34,3,35,3,40,3,42,3,43,3,45,4,47,4,48,6,51,6,51,7,61,7,64,9,115,0
0,0,0,4,0,6,0,19,0,22,1,23,3,25,3,28,3,31,3,39,3,40,4,46,4,49,5,51,5,56,5,63,5,69,6,71,7,77,7,84,8,87,10,145,0
0,0,0,6,0,11,0,22,0,31,0,37,0,48,0,53,0,55,0,58,1,62,1,71,2,77,2,80,2,83,2,85,2,92,3,95,3,102,3,102,3,102,3,102,1
0,0,0,1,0,7,0,9,1,14,2,14,2,17,2,20,2,23,2,25,2,30,2,34,2,41,2,48,2,64,2,70,3,70,3,70,3,70,3,70,3,70,3,70,1
0,0,0,6,0,11,0,23,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,24,1
0,0,0,1,0,5,0,10,0,12,1,19,1,23,1,25,1,29,1,33,1,42,1,46,1,50,2,53,2,57,2,59,2,59,2,59,2,59,2,59,2,59,2,59,1
0,0,0,2,1,7,1,10,2,11,3,12,3,18,4,20,4,21,4,24,4,26,5,41,5,45,5,52,5,56,5,63,5,72,5,77,5,79,6,86,7,87,8,119,0
0,0,0,2,0,7,0,10,0,19,0,24,0,36,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,1
0,0,0,2,0,6,0,9,0,16,0,24,1,26,1,38,1,52,1,55,2,63,2,67,2,73,2,73,2,73,2,73,2,73,2,73,2,73,2,73,2,73,2,70,1
0,0,0,8,0,15,0,23,0,25,0,35,0,44,0,49,1,54,1,59,1,70,1,75,1,81,1,84,1,91,1,95,1,95,1,95,1,95,1,95,1,95,1,95,1
0,0,0,4,0,8,1,9,2,11,2,17,2,17,2,24,2,26,2,28,2,37,2,42,2,50,2,58,2,69,2,72,3,75,3,83,3,83,3,83,3,83,3,83,1
0,0,0,8,0,15,0,18,1,26,1,28,2,34,2,40,2,44,2,54,2,62,2,73,2,84,2,96,2,109,3,127,3,136,3,152,3,162,4,169,4,176,7,218,0
0,0,0,3,0,18,0,25,0,34,0,40,1,49,1,57,1,70,1,82,1,87,1,87,1,87,1,87,1,87,1,87,1,87,1,87,1,87,1,87,1,87,1,85,1
0,0,0,5,0,11,0,16,0,16,1,23,1,31,1,34,1,42,1,50,1,54,1,62,1,64,3,74,3,78,3,81,4,83,5,86,6,89,7,92,7,94,7,227,0
0,0,0,1,1,4,1,12,1,14,3,17,3,29,3,38,3,40,3,45,3,49,4,55,5,57,5,66,5,71,6,74,7,81,7,83,9,87,9,93,9,99,9,234,0
0,0,0,1,1,15,1,25,1,35,1,52,1,58,1,65,1,75,1,85,1,97,1,107,1,111,1,117,1,118,1,118,1,118,1,118,1,118,1,118,1,118,1,118,1
0,0,0,3,0,15,0,20,0,27,0,34,0,40,0,53,0,59,0,73,1,82,1,86,2,91,3,99,3,110,3,127,3,132,3,140,3,145,3,145,3,145,3,143,1
0,0,0,9,0,25,0,30,1,38,1,47,1,48,2,57,2,66,2,75,2,86,2,91,2,101,3,106,3,109,3,117,3,121,3,136,3,148,3,151,3,151,3,151,1
0,0,0,6,0,14,0,22,0,35,0,45,0,56,0,63,0,75,0,85,0,94,0,100,0,109,0,109,0,109,0,109,0,109,0,109,0,109,0,109,0,109,0,107,1
0,0,0,6,0,22,0,26,0,37,1,46,1,52,1,62,1,65,2,72,2,80,2,85,3,89,3,98,3,107,3,110,4,118,4,122,5,131,5,142,5,150,5,148,1
0,0,0,9,0,18,1,23,1,30,1,35,1,47,1,54,1,63,1,68,2,71,3,79,3,82,3,89,3,96,3,104,5,113,5,117,7,134,7,145,8,156,8,157,0
0,0,0,1,0,12,1,14,1,21,1,30,2,31,3,41,3,44,3,50,3,56,4,62,4,67,4,70,4,79,4,83,5,85,5,91,5,99,6,104,6,104,6,104,1
0,0,0,2,1,7,1,15,1,22,1,28,2,39,3,44,3,50,3,56,3,60,3,65,3,68,4,77,4,83,4,91,4,101,4,107,4,118,5,124,6,124,6,124,1
0,0,0,11,0,23,0,34,0,48,0,62,0,70,0,78,0,84,0,91,1,100,1,109,1,120,2,125,2,130,2,138,2,144,2,151,2,158,2,170,3,177,3,174,1
0,0,0,4,0,10,0,19,0,21,1,32,1,39,2,47,2,52,2,55,3,60,3,63,4,68,6,70,6,73,6,84,6,90,6,98,6,102,6,107,7,116,7,133,0
0,0,0,10,0,11,1,20,1,30,1,31,1,38,1,51,1,54,1,61,2,69,3,72,3,85,3,99,3,111,3,117,4,119,6,125,7,129,8,141,8,144,10,156,0
0,0,0,8,0,8,0,14,0,15,1,21,2,25,2,32,2,34,4,36,4,49,4,53,5,53,6,60,6,63,6,70,6,71,8,74,8,76,9,76,10,76,10,114,0
0,0,0,1,0,2,0,8,0,13,0,21,0,27,0,30,1,31,2,36,2,37,2,39,2,44,3,53,3,56,4,61,4,62,5,68,5,71,5,73,6,81,6,117,0
0,0,0,0,0,8,0,15,0,28,0,37,0,44,0,54,0,71,0,77,0,84,1,92,1,92,1,92,1,92,1,92,1,92,1,92,1,92,1,92,1,92,1,92,1
0,0,0,5,0,7,0,17,1,23,2,28,2,35,2,36,3,37,3,40,4,47,4,54,4,57,5,60,5,64,5,76,5,84,7,85,9,90,10,90,10,90,10,143,0
0,0,0,7,0,16,0,21,1,26,1,27,2,32,2,39,2,46,2,49,2,51,3,55,3,60,4,64,4,70,7,77,8,81,8,88,9,88,10,88,10,88,10,142,0
0,0,0,14,0,28,0,31,1,37,1,42,2,45,2,45,2,51,2,58,2,60,3,66,3,68,4,75,4,77,4,84,5,104,6,105,8,109,8,115,8,125,8,168,0
0,0,0,3,0,4,0,8,0,14,1,21,2,29,2,39,2,42,2,45,2,56,2,59,3,64,3,72,3,76,3,79,4,85,4,88,5,91,5,100,6,108,7,120,0
0,0,0,7,0,15,0,24,1,30,1,34,1,42,1,48,2,54,2,56,2,59,2,75,2,83,3,100,3,104,3,113,3,117,3,117,3,117,3,117,3,117,3,114,1
0,0,0,9,0,15,1,20,1,23,2,29,2,40,3,51,3,57,3,64,3,72,4,74,4,79,5,84,5,94,5,98,6,103,7,106,7,117,7,126,7,144,9,146,0
0,0,0,3,1,3,1,6,1,13,1,17,1,19,1,25,1,31,1,33,2,35,4,38,4,43,5,45,5,50,5,53,6,58,7,62,8,70,8,75,9,75,9,140,0
0,0,0,5,0,10,0,12,0,23,0,26,1,34,1,36,1,43,1,47,2,53,2,60,2,61,3,63,3,67,4,68,6,75,6,80,6,92,6,104,6,112,6,158,0
0,0,0,3,0,7,0,13,0,19,1,27,1,27,1,31,1,34,1,39,1,48,1,55,1,58,1,62,1,72,1,78,1,83,1,92,1,101,1,111,1,116,3,189,0
0,0,0,6,0,14,0,22,1,23,1,28,1,35,1,49,1,56,1,60,2,64,2,68,3,72,4,77,4,83,4,98,5,107,5,119,5,119,5,119,5,119,5,118,1
0,0,0,4,0,8,1,18,1,20,2,26,2,30,3,31,4,32,4,37,4,39,4,55,4,55,5,61,5,63,6,65,6,70,7,78,7,80,8,85,8,95,9,142,0
0,0,0,5,0,8,1,9,2,20,3,20,3,26,3,32,3,35,3,36,6,39,6,43,6,53,6,57,6,61,6,67,6,74,6,79,6,90,6,97,8,113,8,132,0
0,0,0,0,1,2,1,5,1,10,1,20,2,26,3,28,4,31,4,41,4,46,4,48,4,52,4,62,4,68,4,77,4,82,4,92,4,96,6,105,7,110,8,122,0
0,0,0,7,0,12,0,17,2,20,3,23,3,25,3,28,3,32,3,39,3,41,4,46,4,52,6,55,6,59,7,61,8,66,8,69,9,74,9,80,9,80,10,161,0
0,0,0,5,1,17,1,33,1,44,2,54,2,67,2,69,3,79,3,85,3,93,3,97,3,101,3,101,3,101,3,101,3,101,3,101,3,101,3,101,3,101,3,100,1
0,0,0,6,0,18,0,33,0,43,0,45,1,56,2,60,3,68,3,74,3,84,4,98,6,108,7,117,7,130,7,136,7,136,7,136,7,136,7,136,7,136,7,135,1
0,0,0,13,0,25,0,28,1,30,2,34,2,39,2,48,2,54,2,58,2,62,2,67,3,72,4,78,4,83,5,86,6,96,6,96,6,96,6,96,6,96,6,96,1
0,0,0,3,0,10,0,16,0,18,1,25,1,27,2,27,3,28,3,37,3,45,3,51,4,58,5,65,5,69,5,71,6,72,8,76,10,76,10,76,10,76,10,150,0
0,0,0,4,1,8,1,16,1,23,1,34,1,35,1,40,1,46,1,54,1,84,1,88,1,98,2,100,2,108,3,110,3,110,3,110,3,110,3,110,3,110,3,110,1
0,0,0,11,0,18,0,23,1,45,1,55,1,68,1,78,1,87,1,92,2,95,2,107,2,113,2,120,2,128,2,134,3,139,4,150,4,155,5,171,6,176,9,178,0
0,0,0,9,0,22,1,31,1,37,1,53,1,62,1,81,1,90,1,104,1,111,2,128,2,138,3,143,3,147,4,161,4,170,4,190,4,206,4,222,5,226,5,223,1
0,0,0,3,1,7,1,17,1,25,2,33,2,38,3,42,4,44,7,47,7,59,7,69,7,77,8,85,8,87,9,89,10,89,10,89,10,89,10,89,10,89,10,197,0
0,0,0,8,0,20,0,29,0,36,0,49,1,54,1,66,1,73,1,81,1,84,1,93,1,96,2,104,2,109,2,116,2,127,3,134,3,139,4,142,5,146,6,159,0
0,0,0,7,1,13,1,24,2,32,2,41,2,50,2,55,2,57,3,62,4,65,5,70,5,75,6,87,6,90,7,91,9,96,10,96,10,96,10,96,10,96,10,194,0
0,0,0,2,2,15,2,18,2,19,2,25,2,28,3,35,4,37,4,42,4,52,4,55,4,68,4,76,4,83,4,87,4,98,5,114,5,114,5,114,5,114,5,114,1
0,0,0,1,0,13,0,20,0,28,1,32,2,41,2,42,3,45,3,50,3,52,3,56,3,57,4,61,4,76,5,82,5,94,5,104,6,113,6,121,7,131,8,131,1
0,0,0,9,0,13,0,24,1,35,1,48,1,57,1,62,1,62,2,69,2,80,2,87,2,99,2,112,2,117,2,129,2,129,2,129,2,129,2,129,2,129,2,128,1
0,0,0,10,0,26,0,32,1,39,1,46,1,55,1,58,2,64,2,67,2,69,3,76,3,85,3,95,3,104,3,110,3,116,4,130,4,136,5,150,5,154,5,154,1
0,0,0,8,0,21,0,30,0,33,1,41,1,47,1,52,1,57,1,72,1,79,1,89,1,96,2,101,2,105,3,115,3,120,3,131,3,138,3,151,3,151,3,150,1
0,0,0,6,0,7,0,13,0,19,0,34,0,43,0,49,0,60,0,70,0,76,0,86,1,96,1,109,1,113,1,127,1,131,1,140,1,140,1,140,1,140,1,135,1
0,0,0,9,1,13,1,16,1,20,1,32,1,45,1,53,1,54,2,61,2,62,2,69,2,78,2,82,2,94,2,99,2,105,2,114,3,127,3,145,3,154,3,149,1
0,0,0,11,0,19,0,22,0,37,0,48,0,63,0,76,0,89,0,92,0,113,0,119,1,125,2,132,2,139,2,151,2,154,2,154,2,154,2,154,2,154,2,154,1
0,0,0,8,0,11,0,12,2,13,2,18,2,33,2,45,2,53,2,62,2,74,2,91,2,106,3,110,3,116,4,125,4,126,6,131,7,135,8,144,8,144,10,175,0
0,0,0,4,0,17,0,28,0,33,1,41,1,50,1,62,1,76,1,81,1,89,1,96,1,110,1,123,1,139,2,154,2,177,2,182,3,193,4,209,4,209,4,208,1
0,0,0,5,0,9,0,22,0,23,0,26,0,41,0,51,0,59,0,71,0,73,1,83,1,91,1,99,1,113,2,127,2,142,2,154,2,168,2,173,2,173,2,171,1
0,0,0,7,0,16,1,17,2,19,3,33,3,41,3,60,3,68,3,79,3,97,4,103,4,105,5,107,5,124,5,141,6,148,6,152,7,157,7,169,7,173,8,241,0
0,0,0,2,1,7,2,17,2,33,2,41,3,49,3,54,3,62,3,67,4,82,4,91,5,94,6,96,6,120,6,128,6,134,7,144,8,149,9,154,9,155,10,177,0
0,0,0,11,0,25,0,27,1,32,1,36,1,46,1,60,1,66,1,82,1,90,1,94,2,105,2,119,2,123,2,139,3,142,4,147,5,150,7,162,7,166,7,181,0
0,0,0,8,0,16,0,34,0,49,0,57,1,61,2,70,4,77,4,85,5,91,6,109,6,126,7,139,7,144,8,154,8,160,9,165,10,165,10,165,10,165,10,242,0
0,0,0,9,1,22,2,39,3,48,3,68,3,90,3,100,4,111,6,121,6,131,6,146,7,146,7,146,7,146,7,146,7,146,7,146,7,146,7,146,7,146,7,147,0
0,0,0,4,0,21,1,31,1,41,1,57,1,65,1,77,1,91,1,107,1,115,2,121,2,129,3,142,3,144,4,151,4,165,4,175,4,186,4,204,4,204,4,204,1
0,0,0,8,1,13,1,16,1,24,1,39,1,40,2,42,2,49,2,57,2,60,2,63,2,76,2,82,2,87,2,103,2,117,2,127,3,135,3,135,3,135,3,133,1
0,0,0,8,0,13,0,26,0,33,0,43,0,51,1,53,2,67,2,72,2,79,2,88,3,91,3,100,3,114,3,128,3,137,4,151,4,160,4,171,4,179,6,180,0
0,0,0,4,0,9,0,12,0,21,0,23,1,39,1,43,1,56,1,68,1,79,1,92,1,97,3,102,3,113,3,130,3,140,3,148,3,155,3,159,3,165,7,166,0
0,0,0,7,0,7,1,17,2,22,3,32,3,41,3,44,3,55,3,64,3,98,3,107,3,113,4,116,4,119,5,122,5,129,5,133,7,140,8,143,9,156,9,164,0
0,0,0,12,0,14,0,24,0,29,0,36,0,55,0,63,0,75,1,87,1,97,1,107,1,113,1,117,1,117,1,117,1,117,1,117,1,117,1,117,1,117,1,117,1
0,0,0,6,0,8,1,10,1,23,1,29,2,46,2,49,2,57,2,59,2,70,2,74,2,97,3,99,3,103,3,106,3,112,4,114,5,119,5,120,5,120,5,120,1
0,0,0,2,0,10,1,26,1,35,1,40,1,46,2,50,2,56,3,60,3,68,3,77,3,87,3,98,3,100,3,104,4,114,4,119,4,133,4,143,5,154,5,154,1
0,0,0,4,0,6,0,18,0,20,1,29,1,35,2,46,2,56,2,59,3,63,3,72,4,77,5,82,5,85,6,92,7,99,7,102,9,102,9,102,9,102,9,172,0
0,0,0,10,0,15,1,18,2,31,2,39,2,53,2,68,2,73,2,77,2,83,3,89,4,96,4,105,4,108,5,114,7,118,7,121,8,125,9,137,9,150,10,200,0
0,0,0,10,0,24,0,27,0,33,1,46,1,52,1,56,1,65,1,71,2,82,2,85,4,90,4,94,4,97,6,100,6,106,6,116,6,130,7,140,7,152,10,153,0
0,0,0,2,0,4,1,11,1,13,1,20,1,31,1,33,3,41,3,44,3,52,3,60,3,66,4,68,4,73,5,85,5,88,6,92,6,98,6,98,6,98,6,96,1
0,0,0,1,0,7,1,8,2,9,2,16,2,25,2,36,2,46,2,57,2,62,2,66,2,75,2,83,2,89,4,95,4,98,4,98,4,98,4,98,4,98,4,168,0
0,0,0,1,0,3,0,3,1,3,3,5,4,6,4,6,4,8,5,8,5,9,5,10,5,24,6,28,6,30,6,38,7,42,8,48,8,58,9,61,10,61,10,92,0
0,0,0,2,1,8,1,9,2,15,2,21,3,26,3,31,3,33,3,37,3,41,3,46,3,50,4,52,4,56,5,65,5,73,6,77,7,88,7,99,8,108,9,114,0
0,0,0,1,0,6,0,16,0,24,1,32,2,43,2,47,2,52,2,57,2,62,3,65,3,66,4,70,4,73,4,76,5,79,6,88,6,99,7,109,7,112,9,119,0
0,0,0,7,0,14,0,19,1,27,1,32,2,38,2,45,2,50,2,57,3,60,4,70,4,75,5,82,5,93,5,98,6,109,6,119,6,123,8,125,9,128,10,159,0
0,0,0,11,0,16,0,26,0,32,1,33,1,35,1,42,2,42,3,49,3,52,3,58,3,62,4,68,4,72,4,82,5,91,5,95,5,99,5,111,6,116,8,124,0
0,0,0,2,0,8,0,14,0,18,0,19,1,24,1,24,2,24,2,25,3,26,4,28,4,31,4,34,4,41,5,41,5,48,5,52,5,55,5,61,5,65,7,197,0
0,0,0,2,0,7,0,9,2,12,2,12,2,17,3,20,3,25,3,29,3,34,3,46,3,51,4,54,4,59,4,65,4,71,4,81,4,85,6,90,6,96,7,97,0
0,0,0,6,0,8,0,12,0,15,0,15,2,15,2,19,3,24,3,26,3,32,4,35,4,40,5,42,5,48,5,52,6,53,6,53,6,55,6,56,6,61,7,169,0
0,0,0,1,0,6,0,16,0,18,1,20,1,24,1,29,1,29,2,37,2,41,2,49,2,53,2,57,2,63,2,72,2,73,3,81,3,85,4,88,6,90,7,170,0
0,0,0,7,0,11,0,13,0,25,0,28,0,32,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,87,0
0,0,0,3,0,8,1,9,2,10,2,14,2,21,2,26,3,29,5,37,5,50,7,50,7,50,7,50,7,50,7,50,7,50,7,50,7,50,7,50,7,50,7,55,0
0,0,0,4,0,7,1,9,1,22,1,28,1,32,2,36,2,40,2,46,2,50,2,54,2,60,3,63,3,65,3,67,3,68,3,74,3,78,3,86,4,94,7,106,0
0,0,0,5,0,8,0,8,0,12,0,17,1,23,1,28,1,35,1,41,1,45,1,51,2,64,4,68,4,73,4,81,4,88,4,95,4,107,4,118,5,126,5,124,1
0,0,0,3,0,5,0,7,0,19,0,23,0,30,0,37,1,46,2,52,3,61,3,67,3,67,3,67,3,67,3,67,3,67,3,67,3,67,3,67,3,67,3,88,0
0,0,0,6,0,9,1,12,1,15,2,17,2,21,3,31,3,37,4,39,5,48,5,56,6,57,8,58,8,60,8,60,8,60,8,60,8,60,8,60,8,60,8,149,0
0,0,0,5,0,7,0,8,0,12,0,24,0,25,2,27,3,29,4,31,5,39,5,40,7,40,9,40,9,40,9,40,9,40,9,40,9,40,9,40,9,40,9,134,0
0,0,0,5,0,13,1,24,1,40,1,45,2,47,3,51,3,63,3,74,3,87,3,90,4,93,5,108,5,117,5,124,5,128,6,133,8,138,8,152,8,153,9,187,0
0,0,0,8,1,14,2,22,3,25,3,39,3,45,3,48,3,51,3,62,3,69,3,72,3,82,4,85,4,89,4,93,5,104,6,110,7,120,10,120,10,120,10,163,0
0,0,0,13,0,15,1,26,1,38,1,39,2,45,2,52,2,57,2,59,2,68,3,76,3,86,4,96,4,97,5,100,6,102,6,108,6,115,6,120,6,124,6,123,1
0,0,0,19,0,32,0,48,2,56,2,64,2,70,2,76,2,78,2,85,2,87,3,91,4,96,4,111,4,117,4,123,4,130,5,144,5,153,5,167,5,187,5,198,0
0,0,0,4,1,6,1,18,2,26,2,30,2,38,2,39,2,44,2,48,2,57,2,68,2,79,2,91,2,96,2,96,2,96,2,96,2,96,2,96,2,96,2,93,1
0,0,0,12,0,19,0,30,0,44,1,54,1,55,1,68,1,80,1,86,1,93,1,103,1,111,1,122,1,128,3,133,3,143,3,143,3,143,3,143,3,143,3,142,1
0,0,0,4,1,9,2,11,2,16,2,26,2,30,3,41,3,41,4,55,4,66,4,71,4,74,4,83,4,93,5,101,5,111,5,121,5,134,5,142,5,147,6,145,1
0,0,0,10,0,24,0,27,0,29,1,31,1,51,1,59,2,63,3,73,4,77,4,80,6,91,6,95,6,102,8,109,10,109,10,109,10,109,10,109,10,109,10,192,0
0,0,0,1,0,11,1,21,1,33,1,41,2,55,2,58,2,60,3,64,3,66,3,75,3,80,3,84,3,94,3,103,3,113,3,117,4,123,4,133,5,140,5,137,1
0,0,0,10,0,15,1,25,1,31,1,43,1,53,1,58,1,61,1,67,1,71,1,83,1,85,1,89,1,101,1,115,1,123,2,129,3,136,3,145,3,153,3,151,1
0,0,0,9,0,16,0,26,0,28,0,35,1,37,1,39,1,41,1,46,1,50,2,64,2,71,3,75,3,92,3,95,3,107,3,111,3,118,3,129,3,129,3,129,1
0,0,0,5,0,11,0,20,0,29,0,39,0,51,0,56,0,64,0,73,0,77,1,79,2,84,3,95,3,103,4,106,4,116,5,136,6,146,6,160,7,167,7,174,0
0,0,0,1,1,12,1,17,1,19,2,29,2,36,2,39,2,45,3,52,3,62,3,79,3,96,3,113,3,121,4,124,4,141,4,144,5,157,5,172,5,175,5,175,1
0,0,0,14,0,19,1,30,1,40,3,51,3,59,3,62,3,67,3,73,3,79,3,84,3,100,3,106,3,119,3,130,3,133,3,136,3,145,3,155,4,165,6,162,1
0,0,0,3,0,15,0,15,4,22,4,25,5,31,5,38,5,45,5,49,8,52,9,57,9,62,9,82,9,83,9,87,9,88,10,88,10,88,10,88,10,88,10,126,0
0,0,0,3,0,12,0,15,0,18,1,24,1,29,1,34,1,35,2,42,2,45,4,52,4,55,5,60,5,69,5,77,6,83,6,88,6,92,7,99,7,106,8,148,0
0,0,0,2,0,13,0,15,1,17,2,22,2,32,2,36,2,42,3,50,3,63,3,69,3,78,4,83,4,92,4,96,4,104,4,111,4,118,5,123,6,127,7,157,0
0,0,0,17,0,24,1,30,1,31,2,40,3,46,3,53,3,59,3,67,3,71,4,81,4,85,5,97,5,104,5,111,5,116,7,131,8,136,9,141,9,143,10,173,0
